,DonchBreak,DonchStop,atr,Portfolio,Symbol,Num.Txns,Num.Trades,Net.Trading.PL,Avg.Trade.PL,Med.Trade.PL,Largest.Winner,Largest.Loser,Gross.Profits,Gross.Losses,Std.Dev.Trade.PL,Percent.Positive,Percent.Negative,Profit.Factor,Avg.Win.Trade,Med.Win.Trade,Avg.Losing.Trade,Med.Losing.Trade,Avg.Daily.PL,Med.Daily.PL,Std.Dev.Daily.PL,Ann.Sharpe,Max.Drawdown,Profit.To.Max.Draw,Avg.WinLoss.Ratio,Med.WinLoss.Ratio,Max.Equity,Min.Equity,End.Equity
5486,300,160,3,portf.499,LSU,126,51,-3910.99027749999,-88.3723583823539,-103.87272,18150.336806,-4952.051915,26522.083956,-31029.0742335001,2963.80800657949,11.7647058823529,88.2352941176471,0.854749444228209,4420.347326,540.344675000002,-689.534982966668,-255.660635999999,-88.3723583823539,-103.87272,2963.80800657949,-0.473332852599632,-21451.8594735,-0.182314744431891,6.41062083171157,2.11352315888005,16933.869196,-9375.56866599999,-3910.99027749999
5487,300,160,3,portf.499,NG,93,33,-14369.58464,-435.441958787877,-396,4457.844,-6639.40899999994,8682.66399999999,-23052.2486399999,1657.25259305956,9.09090909090909,90.9090909090909,0.376651498758085,2894.22133333333,3762,-768.408287999998,-405.94617,-435.441958787877,-396,1657.25259305956,-4.17101583010463,-42788.42864,-0.335828753163579,3.76651498758085,9.26723856022585,20199,-22589.42864,-14369.58464
5488,300,160,3,portf.499,OJ,68,29,-10240.711649,-546.291781,-798.583500000001,4065,-1554.3708,5121.031,-20963.492649,1014.80093312325,10.3448275862069,89.6551724137931,0.244283292185297,1707.01033333333,658.653399999992,-806.288178807692,-821.174879,-546.291781,-798.583500000001,1014.80093312325,-8.54562987849961,-19112.461649,-0.535813326251243,2.11712186560591,0.802086640548574,3270,-15842.461649,-10240.711649
5489,300,160,3,portf.499,RR,73,24,31406.4381000001,1297.19742083333,-1018.637675,24929,-3088.62499999999,55489.3962999999,-24356.6582,6630.67034912066,16.6666666666667,83.3333333333333,2.27820236439497,13872.349075,13518.8412,-1217.83291,-1235.0797,1297.19742083333,-1018.637675,6630.67034912066,3.10562425471917,-28278.13625,1.11062616794627,11.3910118219748,10.9457237456012,59394.57435,-2639.13404999999,31406.4381000001
5490,320,160,3,portf.500,CC,69,20,-21012.943007,-1037.04715035,-1851.99113,17511.54,-11301.03552,26254.52606,-46995.469067,5587.05806907948,20,80,0.558660793928234,6563.631515,4253.35303,-2937.2168166875,-2175.47604,-1037.04715035,-1851.99113,5587.05806907948,-2.94656202647242,-37602.667767,-0.55881521856917,2.23464317571294,1.95513669274886,16589.72476,-21012.943007,-21012.943007
5491,320,160,3,portf.500,CO,78,26,-21820.647721,-839.255681576922,-1779.49605999999,18111.1747,-3895.64829999999,25725.375208,-47546.022929,4295.55207659418,15.3846153846154,84.6153846153846,0.541062608883512,6431.343802,3537.68374000001,-2161.18286040909,-2038.8936925,-839.255681576922,-1779.49605999999,4295.55207659418,-3.1015270404233,-51128.647721,-0.426779285070699,2.97584434885932,1.73509965380405,29308,-21820.647721,-21820.647721
5492,320,160,3,portf.500,CT,84,33,-24265.934429,-735.331346333333,-803.007000000016,4321.27120000004,-2794.792,8905.41378400003,-33171.348213,1441.97959902439,15.1515151515152,84.8484848484848,0.268467043510458,1781.08275680001,355.912899999983,-1184.69100760714,-992.440249999997,-735.331346333333,-803.007000000016,1441.97959902439,-8.09513758007918,-24682.04325,-0.983141232806972,1.50341544365856,0.358624007843277,0,-24682.04325,-24265.934429
5493,320,160,3,portf.500,HG,6,2,6835,3417.5,3417.5,9244.99999999999,-2410,9244.99999999999,-2410,8241.32953472921,50,50,3.83609958506224,9244.99999999999,9244.99999999999,-2410,-2410,3417.5,3417.5,8241.32953472921,6.58281293142854,-21795,0.313604037623308,3.83609958506224,3.83609958506224,26590,-2505,6835
5494,320,160,3,portf.500,KC,87,31,-17095.650669,-551.472602225806,-1086.288,8252.78880000001,-2017.37760000001,14273.4172,-31369.067869,1983.08431987171,16.1290322580645,83.8709677419355,0.455015662550353,2854.68344000001,1477.41,-1206.50261034615,-1207.7,-551.472602225806,-1086.288,1983.08431987171,-4.41451534582105,-28720.270469,-0.595246854915682,2.36608144526184,1.22332532913803,11624.6198,-17095.650669,-17095.650669
5495,320,160,3,portf.500,LB,34,14,-23181.0625,-2469.84732142857,-1130.9123,0,-11088.842,0,-34577.8625,2855.06419842124,0,100,0,NA,NA,-2469.84732142857,-1130.9123,-2469.84732142857,-1130.9123,2855.06419842124,-13.7326546823272,-35870.5625,-0.646241956757718,NA,NA,840,-35030.5625,-23181.0625
5496,320,160,3,portf.500,LC,81,37,-13568.822625,-415.727638513514,-366,3407,-2540.72,3426.21030000001,-18808.132925,825.062834759912,5.40540540540541,94.5945945945946,0.182166423092738,1713.10515000001,1713.10515000001,-537.375226428572,-372.5,-415.727638513514,-366,825.062834759912,-7.99875038581503,-15503.322625,-0.875220296526597,3.18791240412292,4.59894000000002,0,-15503.322625,-13568.822625
5497,320,160,3,portf.500,LSU,124,52,3984.37332049998,68.5994869326911,-180.87375575,17240.154668,-3262.907144,29782.437316,-26215.2639955,2768.3913556639,15.3846153846154,84.6153846153846,1.13607237833318,3722.8046645,1096.625,-595.801454443183,-252.409356,68.5994869326911,-180.87375575,2768.3913556639,0.393363132244718,-16127.421519,0.247055818303373,6.2483980808325,4.34462896850781,15013.983994,-10245.262466,3984.37332049998
5498,320,160,3,portf.500,NG,90,37,-10278.46525,-277.796358108108,-328,5572.305,-9574.7666,14748.125,-25026.59025,2121.64188951784,13.5135135135135,86.4864864864865,0.589298216523923,2949.625,2893,-782.0809453125,-382.196905,-277.796358108108,-328,2121.64188951784,-2.07852253192604,-29787.77025,-0.345056550515056,3.77150858575311,7.5693967223518,10175,-19612.77025,-10278.46525
5499,320,160,3,portf.500,OJ,71,32,72.9830009999987,-172.77396871875,-623.874999999998,7630,-1858.88400000001,14953.6534,-20482.420399,1785.96159422932,15.625,84.375,0.730072574856928,2990.73068,1645,-758.608162925926,-704.35025,-172.77396871875,-623.874999999998,1785.96159422932,-1.53570028291472,-14372.80055,0.00507785526878397,3.94239190422741,2.33548578991773,2775.2947,-12467.80055,72.9830009999987
5500,320,160,3,portf.500,RR,61,20,36673.6071430001,1833.68035715,-736.42877499999,24929,-3088.62499999999,56196.6935,-19523.086357,7251.10139609147,20,80,2.87847384744322,14049.173375,13872.4898,-1220.1928973125,-965.926949999999,1833.68035715,-736.42877499999,7251.10139609147,4.01439335405079,-26602.85,1.37855933266549,11.5138953897729,14.3618415450568,59080.8453500001,-2926.1532,36673.6071430001
5501,340,160,3,portf.501,CC,69,20,-21043.661087,-1038.58305435,-1851.99113,17511.54,-11301.03552,26254.52606,-47026.187147,5587.32258965277,20,80,0.558295869872046,6563.631515,4253.35303,-2939.1366966875,-2190.83508,-1038.58305435,-1851.99113,5587.32258965277,-2.95078628477768,-37633.385847,-0.559175333640024,2.23318347948818,1.94143003680588,16589.72476,-21043.661087,-21043.661087
5502,340,160,3,portf.501,CO,78,26,-21832.084041,-839.695540038461,-1785.21421999999,18111.1747,-3895.64829999999,25725.375208,-47557.459249,4295.65639177928,15.3846153846154,84.6153846153846,0.540932497535409,6431.343802,3537.68374000001,-2161.70269313636,-2038.8936925,-839.695540038461,-1785.21421999999,4295.65639177928,-3.10307721102196,-51140.084041,-0.426907472883635,2.97512873644475,1.73509965380405,29308,-21832.084041,-21832.084041
5503,340,160,3,portf.501,CT,83,34,-29231.51536,-859.750451764707,-836.467350000007,4515.5464,-2794.792,5098.73389999997,-34330.24926,1184.39903436355,11.7647058823529,88.2352941176471,0.148520153797449,1274.68347499999,262.643750000001,-1144.341642,-938.106749999993,-859.750451764707,-836.467350000007,1184.39903436355,-11.5232408282088,-29231.51536,-1,1.11390115348087,0.279972135367327,0,-29231.51536,-29231.51536
5504,340,160,3,portf.501,HG,4,2,-5130,-2565,-2565,0,-2720,0,-5130,219.20310216783,0,100,0,NA,NA,-2565,-2565,-2565,-2565,219.20310216783,-185.755184459519,-5130,-1,NA,NA,0,-5130,-5130
5505,340,160,3,portf.501,KC,70,24,-8283.81544999999,-345.158977083332,-812.60075,8252.78880000001,-1985.0002,12382.6577,-20666.47315,2074.14102351016,20.8333333333333,79.1666666666667,0.599166466872459,2476.53154000001,1512.928,-1087.70911315789,-1093.4672,-345.158977083332,-812.60075,2074.14102351016,-2.64168580378922,-19908.43525,-0.4160957577015,2.27683257411534,1.38360620236254,11624.6198,-8283.81544999999,-8283.81544999999
5506,340,160,3,portf.501,LB,38,16,-22423.0369,-1473.46480625,-895.727500000001,11542.6,-11088.842,11542.6,-35118.0369,4393.16733772376,6.25,93.75,0.328680103414323,11542.6,11542.6,-2341.20246,-1003.3,-1473.46480625,-895.727500000001,4393.16733772376,-5.32429722328315,-35373.4889,-0.633893845285926,4.93020155121484,11.5046347054719,806.051999999996,-34567.4369,-22423.0369
5507,340,160,3,portf.501,LC,78,37,-7766.50640299999,-307.910983864865,-378.400000000001,7737,-2540.72,7817,-19209.706403,1454.7423457184,5.40540540540541,94.5945945945946,0.406929696686005,3908.5,3908.5,-548.848754371429,-389.050931999998,-307.910983864865,-378.400000000001,1454.7423457184,-3.3600007244555,-15131.467175,-0.513268562339527,7.12126969200509,10.0462424801491,0,-15131.467175,-7766.50640299999
5508,340,160,3,portf.501,LSU,115,48,10995.8826495,225.355888531251,-123.943918,19719.189377,-2999.94234800001,31363.433281,-20546.3506315,3205.02581425337,16.6666666666667,83.3333333333333,1.5264722112216,3920.429160125,357.8,-513.6587657875,-230.155248,225.355888531251,-123.943918,3205.02581425337,1.11618877118451,-14863.310977,0.739800349095531,7.63236105610798,1.55460283052072,22286.854149,-6737.00671599997,10995.8826495
5509,340,160,3,portf.501,NG,82,33,-13900.18338,-421.217678181818,-384.39381,4457.844,-9574.7666,11575.664,-25475.84738,2131.00346558813,12.1212121212121,87.8787878787879,0.454377977200772,2893.916,3327.5,-878.477495862069,-426.919680000001,-421.217678181818,-384.39381,2131.00346558813,-3.13778154458015,-32295.02738,-0.430412497145249,3.2942403347056,7.79420616074666,10175,-22120.02738,-13900.18338
5510,340,160,3,portf.501,OJ,68,30,8795.05876100001,106.443625366667,-623.874999999998,7630,-1376.3769,20742.6534,-17549.344639,2099.95587368396,20,80,1.18196171006315,3457.1089,3260,-731.222693291666,-709.316275,106.443625366667,-623.874999999998,2099.95587368396,0.804655083178317,-14955.24975,0.588091734208586,4.7278468402526,4.5959751875142,9762.55876100001,-12450.24975,8795.05876100001
5511,340,160,3,portf.501,RR,63,21,37394.575036,1780.69404933334,-515.824914000001,24929,-3322.48749999999,57919.4799,-20524.904864,7290.08787546113,23.8095238095238,76.1904761904762,2.82191222243319,11583.89598,11668.2244,-1282.806554,-834.545999999999,1780.69404933334,-515.824914000001,7290.08787546113,3.87754471231027,-26602.85,1.4056604850984,9.03011911178622,13.9815233671961,60539.48775,-2926.1532,37394.575036
5512,360,160,3,portf.502,CC,69,20,-21043.661087,-1038.58305435,-1851.99113,17511.54,-11301.03552,26254.52606,-47026.187147,5587.32258965277,20,80,0.558295869872046,6563.631515,4253.35303,-2939.1366966875,-2190.83508,-1038.58305435,-1851.99113,5587.32258965277,-2.95078628477768,-37633.385847,-0.559175333640024,2.23318347948818,1.94143003680588,16589.72476,-21043.661087,-21043.661087
5513,360,160,3,portf.502,CO,78,26,-21832.084041,-839.695540038461,-1785.21421999999,18111.1747,-3895.64829999999,25725.375208,-47557.459249,4295.65639177928,15.3846153846154,84.6153846153846,0.540932497535409,6431.343802,3537.68374000001,-2161.70269313636,-2038.8936925,-839.695540038461,-1785.21421999999,4295.65639177928,-3.10307721102196,-51140.084041,-0.426907472883635,2.97512873644475,1.73509965380405,29308,-21832.084041,-21832.084041
5514,360,160,3,portf.502,CT,83,34,-29250.79056,-860.317369411765,-836.467350000007,4321.27120000004,-2794.792,4904.45870000002,-34155.24926,1156.55552524247,11.7647058823529,88.2352941176471,0.143593116907618,1226.11467500001,262.643750000001,-1138.50830866667,-938.106749999993,-860.317369411765,-836.467350000007,1156.55552524247,-11.8084385489868,-29250.79056,-1,1.07694837680714,0.279972135367327,0,-29250.79056,-29250.79056
5515,360,160,3,portf.502,HG,4,2,675,337.5,337.5,3085,-2410,3085,-2410,3885.55176262008,50,50,1.28008298755187,3085,3085,-2410,-2410,337.5,337.5,3885.55176262008,1.37886373215964,-7265,0.0929112181693049,1.28008298755187,1.28008298755187,7260,-2510,675
5516,360,160,3,portf.502,KC,76,27,-8867.39143800001,-328.421905111111,-810.485499999999,8252.78880000001,-1985.0002,14308.9352,-23176.326638,2045.74535311135,18.5185185185185,81.4814814814815,0.617394439744348,2861.78704000001,1512.928,-1053.46939263636,-1052.742875,-328.421905111111,-810.485499999999,2045.74535311135,-2.54847755525931,-20492.011238,-0.432724310708774,2.71653553487513,1.43712965048564,11624.6198,-8867.39143800001,-8867.39143800001
5517,360,160,3,portf.502,LB,24,9,-28595.6538,-3305.33931111111,-3423.948,0,-11088.842,0,-29748.0538,3311.60206778237,0,100,0,NA,NA,-3305.33931111111,-3423.948,-3305.33931111111,-3423.948,3311.60206778237,-15.8444866929469,-30554.1058,-0.935902166051935,NA,NA,806.051999999996,-29748.0538,-28595.6538
5518,360,160,3,portf.502,LC,72,33,-11986.006178,-473.097156909091,-396.702600000001,3621,-2540.72,3621,-19233.206178,912.310653542957,3.03030303030303,96.969696969697,0.188268142424527,3621,3621,-601.0376930625,-401.8513,-473.097156909091,-396.702600000001,912.310653542957,-8.23204739498893,-15855.006178,-0.755976127882654,6.02458055758487,9.01079578441079,0,-15855.006178,-11986.006178
5519,360,160,3,portf.502,LSU,117,48,7644.93611700002,146.852835770834,-139.90454,19719.189377,-3419.88074100001,29789.511027,-22740.57491,3201.04559763924,12.5,87.5,1.30997176390208,4964.9185045,1020.7,-541.442259761905,-194.3436415,146.852835770834,-139.90454,3201.04559763924,0.728267194433182,-16184.341882,0.47236620263828,9.16980234731454,5.25203702123694,22278.854149,-6737.00671599997,7644.93611700002
5520,360,160,3,portf.502,NG,79,28,-13116.05439,-753.930513928571,-459.809199999999,3057,-9574.7666,3519.81999999999,-24629.87439,1941.32486230748,7.14285714285714,92.8571428571429,0.142908564788665,1759.91,1759.91,-947.302861153846,-502,-753.930513928571,-459.809199999999,1941.32486230748,-6.16500417134879,-31285.05439,-0.419243458122049,1.85781134225264,3.505796812749,10175,-21110.05439,-13116.05439
5521,360,160,3,portf.502,OJ,58,26,3197.123051,-92.4856518846154,-686.19115,8040,-1775.3834,14363.6534,-16768.280349,2055.17773898913,15.3846153846154,84.6153846153846,0.856596687379251,3590.91335,2832.5,-762.194561318182,-733.78965,-92.4856518846154,-686.19115,2055.17773898913,-0.714373351033107,-14948.49655,0.213875893157965,4.71128178058588,3.86009805398591,4164.623051,-11548.49655,3197.123051
5522,360,160,3,portf.502,RR,71,23,36826.6567,1601.15898695652,-463.084999999999,25284.16,-3322.48749999999,58432.8164,-21606.1597,7037.01080152838,26.0869565217391,73.9130434782609,2.70445174947031,9738.80273333334,7574.99870000001,-1270.95057058824,-1133.85135,1601.15898695652,-463.084999999999,7037.01080152838,3.61198975682373,-27527.69,1.33780410561147,7.66261329016589,6.68076877978758,62134.2887,-2926.1532,36826.6567
5523,380,160,3,portf.503,CC,63,18,-16864.21161,-920.845089444447,-1938.201865,17511.54,-11489.4288,28455.136305,-45030.347915,5967.70064089508,27.7777777777778,72.2222222222222,0.631910203285845,5691.02726099999,2069.29012499999,-3463.87291653846,-2479.63836,-920.845089444447,-1938.201865,5967.70064089508,-2.44951338811085,-35305.85005,-0.477660545946833,1.6429665285432,0.834512870255799,17024.5712,-18281.27885,-16864.21161
5524,380,160,3,portf.503,CO,75,25,-19755.5671209999,-790.222684840002,-1745.68716,18175.0506,-3929.29369999999,25986.087486,-45741.654607,4403.06458156364,16,84,0.56810554207681,6496.52187149999,3649.01097999999,-2178.17402890476,-1956.790836,-790.222684840002,-1745.68716,4403.06458156364,-2.84901481554823,-49161.0671209999,-0.401853911599918,2.98255409590325,1.86479357571971,29405.5,-19755.5671209999,-19755.5671209999
5525,380,160,3,portf.503,CT,80,33,-29260.391251,-886.678522757577,-803.007000000016,4951.996,-2794.792,5535.18349999998,-34795.574751,1276.89387762078,12.1212121212121,87.8787878787879,0.159077225756729,1383.79587499999,262.643750000001,-1199.8474052069,-963.256499999998,-886.678522757577,-803.007000000016,1276.89387762078,-11.0233007074158,-29260.391251,-1,1.15330988673629,0.272662317876912,0,-29260.391251,-29260.391251
5526,380,160,3,portf.503,HG,6,2,6835,3417.5,3417.5,9244.99999999999,-2410,9244.99999999999,-2410,8241.32953472921,50,50,3.83609958506224,9244.99999999999,9244.99999999999,-2410,-2410,3417.5,3417.5,8241.32953472921,6.58281293142854,-21795,0.313604037623308,3.83609958506224,3.83609958506224,26590,-2505,6835
5527,380,160,3,portf.503,KC,79,28,-10502.141826,-375.076493785714,-928.441475000007,8252.78880000001,-1985.0002,15057.944278,-25560.086104,2081.26714097236,21.4285714285714,78.5714285714286,0.589119466058588,2509.65737966667,1501.22755000001,-1161.82209563636,-1154.597725,-375.076493785714,-928.441475000007,2081.26714097236,-2.86083157413259,-22385.906704,-0.469140784193631,2.16010470888149,1.30021696517721,11624.6198,-10761.286904,-10502.141826
5528,380,160,3,portf.503,LB,21,8,-30059.7938,-3757.474225,-3573.8992,0,-11088.842,0,-30059.7938,3258.37335053194,0,100,0,NA,NA,-3757.474225,-3573.8992,-3757.474225,-3573.8992,3258.37335053194,-18.3060833506919,-30865.8458,-0.973885309826825,NA,NA,806.051999999996,-30059.7938,-30059.7938
5529,380,160,3,portf.503,LC,76,34,-11657.222337,-396.185951088235,-287.161794,3621,-2540.72,4334.85190000001,-17805.174237,931.252880183203,8.82352941176471,91.1764705882353,0.24346023477782,1444.95063333334,679.674400000007,-574.360459258064,-330.175000000003,-396.185951088235,-287.161794,931.252880183203,-6.75354367319127,-15021.47365,-0.77603719905337,2.51575575937081,2.05852775043538,0,-15021.47365,-11657.222337
5530,380,160,3,portf.503,LSU,118,48,4408.91229199998,83.1606727500005,-103.032366,19886.218741,-3839.819134,28647.900941,-24656.188649,3251.67982629398,10.4166666666667,89.5833333333333,1.16189494446304,5729.58018820001,463.2,-573.399736023256,-115.498341,83.1606727500005,-103.032366,3251.67982629398,0.405985467286474,-18647.617185,0.236433011695804,9.99229652238212,4.01044721499507,22631.629477,-6794.91102400002,4408.91229199998
5531,380,160,3,portf.503,NG,74,25,-14116.84603,-884.4338412,-415.31616,462.819999999992,-9574.7666,462.819999999992,-22573.66603,1903.91897422801,4,96,0.020502651159316,462.819999999992,462.819999999992,-940.569417916666,-417.467279999999,-884.4338412,-415.31616,1903.91897422801,-7.37423816847123,-32285.84603,-0.437245659193277,0.492063627823585,1.10863778354077,10175,-22110.84603,-14116.84603
5532,380,160,3,portf.503,OJ,51,22,1952.948711,-165.854604045454,-686.19115,5144,-1775.3834,10677.6534,-14326.454689,1749.89545992666,13.6363636363636,86.3636363636364,0.745310241213998,3559.2178,4875,-754.023930999999,-724.916799999999,-165.854604045454,-686.19115,1749.89545992666,-1.50458143179965,-13554.02655,0.144086239155257,4.72029819435532,6.72490967239276,3400,-10154.02655,1952.948711
5533,380,160,3,portf.503,RR,69,22,46478.64805,2112.66582045455,-551.3074,28494.48,-3322.48749999999,68560.8107000001,-22082.16265,8235.27143005764,27.2727272727273,72.7272727272727,3.10480507668936,11426.8017833333,10810.0461,-1380.135165625,-1142.417375,2112.66582045455,-551.3074,8235.27143005764,4.07242559892396,-29777.37,1.56087149570294,8.27948020450495,9.46243145155249,70651.1901,-720,46478.64805
5534,400,160,3,portf.504,CC,63,18,-16864.21161,-920.845089444447,-1938.201865,17511.54,-11489.4288,28455.136305,-45030.347915,5967.70064089508,27.7777777777778,72.2222222222222,0.631910203285845,5691.02726099999,2069.29012499999,-3463.87291653846,-2479.63836,-920.845089444447,-1938.201865,5967.70064089508,-2.44951338811085,-35305.85005,-0.477660545946833,1.6429665285432,0.834512870255799,17024.5712,-18281.27885,-16864.21161
5535,400,160,3,portf.504,CO,75,25,-19755.5671209999,-790.222684840002,-1745.68716,18175.0506,-3929.29369999999,25986.087486,-45741.654607,4403.06458156364,16,84,0.56810554207681,6496.52187149999,3649.01097999999,-2178.17402890476,-1956.790836,-790.222684840002,-1745.68716,4403.06458156364,-2.84901481554823,-49161.0671209999,-0.401853911599918,2.98255409590325,1.86479357571971,29405.5,-19755.5671209999,-19755.5671209999
5536,400,160,3,portf.504,CT,78,32,-27770.139351,-867.816854718751,-799.605650000009,4951.996,-2794.792,5409.08349999998,-33179.222851,1281.39111277228,12.5,87.5,0.163026226512022,1352.270875,199.593750000005,-1184.97224467857,-992.440249999997,-867.816854718751,-799.605650000009,1281.39111277228,-10.7509450857762,-27770.139351,-1,1.14118358558415,0.20111412248748,0,-27770.139351,-27770.139351
5537,400,160,3,portf.504,HG,6,2,6835,3417.5,3417.5,9244.99999999999,-2410,9244.99999999999,-2410,8241.32953472921,50,50,3.83609958506224,9244.99999999999,9244.99999999999,-2410,-2410,3417.5,3417.5,8241.32953472921,6.58281293142854,-21795,0.313604037623308,3.83609958506224,3.83609958506224,26590,-2505,6835
5538,400,160,3,portf.504,KC,74,26,-9533.32725699999,-366.666432961538,-928.441475000007,8252.78880000001,-1985.0002,13793.703778,-23327.031035,2075.73667430552,23.0769230769231,76.9230769230769,0.591318447568568,2298.95062966667,1095.13602500001,-1166.35155175,-1154.597725,-366.666432961538,-928.441475000007,2075.73667430552,-2.80413659711225,-21417.092135,-0.445127060055952,1.97106149189523,0.948500071745774,11624.6198,-9792.47233499999,-9533.32725699999
5539,400,160,3,portf.504,LB,24,9,-30318.6838,-3368.74264444444,-3423.948,0,-11088.842,0,-30318.6838,3263.41576504062,0,100,0,NA,NA,-3368.74264444444,-3423.948,-3368.74264444444,-3423.948,3263.41576504062,-16.3868582673231,-31155.8458,-0.97312985802491,NA,NA,806.051999999996,-30349.7938,-30318.6838
5540,400,160,3,portf.504,LC,74,33,-11141.132887,-392.552511727272,-284.347688,3868.5,-2540.72,4582.35190000001,-17536.584787,979.473178588964,9.09090909090909,90.9090909090909,0.261302411824048,1527.45063333334,679.674400000007,-584.552826233333,-305.530699999999,-392.552511727272,-284.347688,979.473178588964,-6.36217312694772,-14799.95895,-0.75278133707256,2.61302411824048,2.22456990410459,0,-14799.95895,-11141.132887
5541,400,160,3,portf.504,LSU,106,42,4207.20650299998,93.0763453095247,-102.414606,20629.371515,-4259.757527,29280.7603150001,-25371.553812,3619.00522034087,9.52380952380952,90.4761904761905,1.15407832456643,7320.19007875001,4182.84440000001,-667.672468736842,-439.924499,93.0763453095247,-102.414606,3619.00522034087,0.40827273956004,-19797.37438,0.212513357693041,10.9637440833811,9.50809606991225,23701.080883,-6868.41784000002,4207.20650299998
5542,400,160,3,portf.504,NG,77,26,-15565.63389,-862.216688076923,-409.65808,462.819999999992,-9574.7666,462.819999999992,-22880.45389,1868.6755400464,3.84615384615385,96.1538461538462,0.020227745578171,462.819999999992,462.819999999992,-915.2181556,-415.31616,-896.7053556,-415.31616,1899.50736660819,-7.49391998764501,-32592.63389,-0.477581343764175,0.505693639454275,1.1143799461114,10175,-22417.63389,-15565.63389
5543,400,160,3,portf.504,OJ,51,22,1952.948711,-165.854604045454,-686.19115,5144,-1775.3834,10677.6534,-14326.454689,1749.89545992666,13.6363636363636,86.3636363636364,0.745310241213998,3559.2178,4875,-754.023930999999,-724.916799999999,-165.854604045454,-686.19115,1749.89545992666,-1.50458143179965,-13554.02655,0.144086239155257,4.72029819435532,6.72490967239276,3400,-10154.02655,1952.948711
5544,400,160,3,portf.504,RR,69,22,46237.4167,2101.70075909091,-718.308150000001,28494.48,-3322.48749999999,68798.4514500001,-22561.03475,8240.07347420169,27.2727272727273,72.7272727272727,3.04943688143559,11466.408575,10810.0461,-1410.064671875,-1142.417375,2101.70075909091,-718.308150000001,8240.07347420169,4.04892812393443,-29777.37,1.55277033196686,8.13183168382825,9.46243145155249,70651.1901,-720,46237.4167
5545,200,180,3,portf.505,CC,99,31,-37770.356289,-1211.81794480645,-1809.20415,16643.6399999999,-10687.06912,23987.8850199999,-61554.241309,4138.73089660224,12.9032258064516,87.0967741935484,0.389703203384177,5996.97125499999,3504.49291,-2279.78671514815,-1879.14479999999,-1211.81794480645,-1809.20415,4138.73089660224,-4.64804646111506,-47975.649809,-0.787281807320397,2.6304966228432,1.86494032285326,10205.29352,-37770.356289,-37770.356289
5546,200,180,3,portf.505,CO,103,34,-16799.291496,-494.09680870588,-1613.08926,16265.3941,-3551.02159999999,35479.758186,-52279.049682,3885.04008634845,17.6470588235294,82.3529411764706,0.678661115720624,5913.293031,4004.82165000002,-1867.10891721428,-1826.176422,-494.09680870588,-1613.08926,3885.04008634845,-2.01890932969256,-39085.812926,-0.429805349777567,3.16708520669625,2.19300917575861,22286.52143,-16799.291496,-16799.291496
5547,200,180,3,portf.505,CT,103,38,-7346.76306000005,-193.33587,-802.902498000008,17725.154,-2118.14200000001,30739.100557,-38085.863617,3377.43445746161,18.4210526315789,81.5789473684211,0.807100000832837,4391.30007957143,1675.31450000001,-1228.57624570968,-1277.03,-193.33587,-802.902498000008,3377.43445746161,-0.908710983980585,-31490.2035800001,-0.233303130014253,3.57430000368828,1.31188343265234,23947.5728,-7542.63078000002,-7346.76306000005
5548,200,180,3,portf.505,HG,7,2,3680,1840,1840,6090,-2410,6090,-2410,6010.40764008565,50,50,2.52697095435685,6090,6090,-2410,-2410,1840,1840,6010.40764008565,4.85975265293933,-25720,0.143079315707621,2.52697095435685,2.52697095435685,29400,-2505,3680
5549,200,180,3,portf.505,KC,113,39,-16757.255871,-429.673227461538,-843.037299999989,9048.55200000001,-3688.7875,20590.932096,-37348.187967,2078.92616599362,23.0769230769231,76.9230769230769,0.551323456821886,2287.881344,1063.758268,-1244.9395989,-1165.564125,-429.673227461538,-843.037299999989,2078.92616599362,-3.28094914619264,-29608.013717,-0.56597028193683,1.83774485607295,0.912655292989565,11769.3545,-17838.659217,-16757.255871
5550,200,180,3,portf.505,LB,58,25,-32049.26839,-1328.0667356,-1322.7585,8734.4,-8192.03,8734.4,-41936.06839,2702.07871630901,4,96,0.20827894305139,8734.4,8734.4,-1747.33618291667,-1332.39285,-1328.0667356,-1322.7585,2702.07871630901,-7.80229151509249,-41729.9401,-0.768016160895472,4.99869463323335,6.5554239502261,1660,-40069.9401,-32049.26839
5551,200,180,3,portf.505,LC,102,42,-4936.009407,-160.693081119048,-308.570149999999,9394.2642,-1636.3221,14515.05835,-21264.167757,1692.14053446871,14.2857142857143,85.7142857142857,0.682606463411752,2419.17639166666,1063.08144999998,-590.671326583334,-378.326125,-160.693081119048,-308.570149999999,1692.14053446871,-1.50751283852397,-19811.613357,-0.24914727125219,4.09563878047051,2.8099604540923,12941.10395,-6870.509407,-4936.009407
5552,200,180,3,portf.505,LSU,147,62,-12153.5532825,-213.32827875,-290.488416,16563.119553,-4301.348726,26190.700361,-39417.0536435001,2499.63015225645,8.06451612903226,91.9354838709677,0.664450991133857,5238.1400722,2486.235108,-691.52725690351,-327.245299499999,-213.32827875,-290.488416,2499.63015225645,-1.3547930025099,-21779.230589,-0.558034097340352,7.57474129892597,7.59746621815115,7676.341156,-15346.298125,-12153.5532825
5553,200,180,3,portf.505,NG,125,50,-16016.33547,-333.2267094,-553.403,7974,-5140.8469,19648.856,-36310.19147,1874.68610086205,10,90,0.541138870507862,3929.7712,2353,-806.893143777777,-684,-333.2267094,-553.403,1874.68610086205,-2.82170440012773,-41859.17063,-0.382624290661919,4.87024983457076,3.44005847953216,10899.83516,-30959.33547,-16016.33547
